1.583333,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.023,0.036,0.033,0.061,0.173,0.366,0.474,0.708,0.876,0.957,1.252,1.973,0.96,1.397,1.334,1.412,0.174,0.286,0.156,0.095,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
1.666667,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.016,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.017,0.019,0.016,0.061,0.168,0.337,0.457,0.657,0.779,0.857,1.163,1.726,0.86,1.207,1.169,1.192,0.174,0.312,0.168,0.11,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
1.75,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.025,0.06,0.024,0.004,0.023,0.013,0.004,0.004,0.004,0.004,0.014,0.004,0.004,0.05,0.056,0.045,0.064,0.173,0.38,0.474,0.777,0.915,1.025,1.48,2.076,0.941,1.329,1.258,1.326,0.198,0.333,0.175,0.113,0.004,0.004,0.013,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
1.833333,0.004,0.004,0.004,0.004,0.016,0.015,0.004,0.016,0.013,0.014,0.016,0.048,0.054,0.082,0.134,0.07,0.054,0.083,0.091,0.042,0.052,0.062,0.055,0.071,0.041,0.071,0.142,0.136,0.104,0.171,0.35,0.573,0.709,1.209,1.22,1.404,1.93,2.273,1.16,2.188,1.638,2.053,0.523,0.526,0.269,0.139,0.015,0.019,0.034,0.022,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
1.916667,0.049,0.055,0.078,0.072,0.125,0.113,0.08,0.113,0.095,0.105,0.139,0.238,0.291,0.398,0.762,0.403,0.449,0.631,0.81,0.419,0.706,0.566,0.495,0.662,0.481,0.73,1.461,1.078,1.17,1.565,2.505,2.589,3.614,6.473,6.53,7.165,8.064,8.004,4.791,14.086,8.509,13.39,4.426,2.551,1.276,0.395,0.104,0.127,0.174,0.159,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2,0.027,0.039,0.059,0.054,0.095,0.087,0.062,0.086,0.073,0.08,0.106,0.181,0.22,0.299,0.572,0.303,0.337,0.475,0.612,0.321,0.529,0.432,0.378,0.505,0.37,0.558,1.109,0.832,0.9,1.222,1.961,2.061,2.831,5.008,5.06,5.536,6.24,6.249,3.767,10.855,6.578,10.183,3.342,1.921,0.975,0.302,0.079,0.098,0.135,0.125,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
2.083333,0.005,0.005,0.023,0.005,0.062,0.057,0.034,0.058,0.04,0.053,0.081,0.144,0.189,0.262,0.499,0.271,0.306,0.436,0.594,0.33,0.515,0.445,0.389,0.518,0.401,0.58,1.186,0.943,1.037,1.451,2.436,2.676,3.515,6.133,6.306,6.972,7.651,8.153,5.094,14.183,8.702,13.165,3.998,2.242,1.154,0.347,0.086,0.117,0.155,0.148,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2.166667,0.004,0.004,0.004,0.004,0.023,0.013,0.004,0.024,0.004,0.004,0.028,0.078,0.107,0.155,0.291,0.163,0.185,0.268,0.371,0.221,0.325,0.302,0.262,0.35,0.278,0.397,0.812,0.68,0.747,1.094,1.902,2.212,2.785,4.738,4.946,5.477,5.829,6.694,4.263,11.466,7.146,10.552,2.906,1.647,0.852,0.254,0.06,0.089,0.113,0.113,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
2.25,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.016,0.03,0.064,0.129,0.068,0.075,0.12,0.176,0.117,0.143,0.151,0.132,0.175,0.141,0.196,0.398,0.382,0.404,0.68,1.394,2.14,2.442,4.003,4.4,5.044,5.456,7.223,4.304,10.037,6.824,9.268,1.899,1.224,0.666,0.233,0.026,0.075,0.097,0.096,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2.333333,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.013,0.016,0.046,0.091,0.046,0.036,0.074,0.095,0.054,0.059,0.078,0.072,0.091,0.07,0.097,0.167,0.179,0.159,0.282,0.617,1.155,1.287,2.126,2.378,2.835,3.391,4.411,2.328,4.567,3.479,4.205,0.776,0.658,0.369,0.157,0.004,0.028,0.06,0.058,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
2.416667,0.015,0.026,0.044,0.037,0.066,0.059,0.044,0.059,0.05,0.053,0.068,0.137,0.164,0.227,0.418,0.224,0.24,0.337,0.437,0.236,0.337,0.308,0.269,0.354,0.261,0.389,0.753,0.624,0.622,0.923,1.605,2.015,2.518,4.386,4.288,5.02,5.9,6.153,3.673,9.262,5.855,8.38,2.518,1.646,0.848,0.288,0.052,0.092,0.123,0.116,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2.5,0.004,0.004,0.024,0.004,0.035,0.032,0.025,0.034,0.028,0.029,0.035,0.079,0.092,0.126,0.223,0.122,0.12,0.167,0.215,0.12,0.147,0.148,0.13,0.168,0.123,0.18,0.329,0.303,0.272,0.43,0.813,1.223,1.438,2.501,2.427,3.018,3.828,4.047,2.282,5.001,3.402,4.4,1.211,0.917,0.484,0.187,0.027,0.056,0.076,0.071,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
2.583333,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.036,0.052,0.078,0.135,0.078,0.074,0.107,0.138,0.086,0.094,0.104,0.095,0.122,0.09,0.127,0.223,0.23,0.197,0.345,0.716,1.233,1.402,2.34,2.4,2.94,3.545,4.161,2.322,4.873,3.473,4.38,0.967,0.771,0.425,0.17,0.004,0.051,0.067,0.065,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
2.666667,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.064,0.11,0.066,0.055,0.091,0.122,0.073,0.078,0.1,0.092,0.118,0.09,0.123,0.221,0.238,0.216,0.389,0.853,1.551,1.758,2.874,3.164,3.694,4.264,5.611,3.038,6.244,4.586,5.771,1.07,0.877,0.481,0.203,0.005,0.051,0.077,0.076,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2.75,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.013,0.034,0.041,0.083,0.142,0.083,0.069,0.11,0.142,0.084,0.096,0.104,0.094,0.12,0.09,0.125,0.22,0.218,0.188,0.321,0.65,1.098,1.273,2.138,2.212,2.629,3.231,3.838,2.056,4.171,3.013,3.775,0.869,0.729,0.391,0.166,0.014,0.032,0.064,0.06,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
2.833333,0.005,0.005,0.005,0.005,0.046,0.017,0.005,0.027,0.015,0.016,0.049,0.107,0.139,0.199,0.372,0.203,0.229,0.325,0.451,0.255,0.362,0.335,0.289,0.383,0.291,0.421,0.851,0.713,0.735,1.081,1.92,2.299,2.86,4.854,4.793,5.235,5.817,6.447,4.094,11.067,6.705,10.29,3.055,1.853,0.945,0.297,0.072,0.1,0.136,0.125,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2.916667,0.004,0.004,0.004,0.004,0.04,0.037,0.014,0.04,0.024,0.025,0.053,0.096,0.119,0.168,0.305,0.167,0.181,0.251,0.333,0.186,0.247,0.236,0.206,0.27,0.199,0.291,0.54,0.471,0.429,0.656,1.159,1.495,1.803,3.036,2.845,3.185,3.765,3.967,2.506,6.336,3.914,5.77,1.791,1.204,0.623,0.21,0.05,0.071,0.095,0.085,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
3,0.005,0.005,0.015,0.005,0.075,0.067,0.036,0.072,0.061,0.062,0.08,0.146,0.183,0.255,0.474,0.257,0.284,0.395,0.528,0.289,0.415,0.374,0.324,0.428,0.318,0.464,0.897,0.739,0.709,1.026,1.756,2.08,2.59,4.396,4.163,4.54,5.278,5.481,3.495,9.426,5.655,8.67,2.834,1.772,0.91,0.292,0.074,0.099,0.135,0.12,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
3.083333,0.004,0.004,0.014,0.004,0.033,0.03,0.023,0.032,0.027,0.027,0.035,0.092,0.117,0.165,0.305,0.166,0.183,0.256,0.347,0.194,0.266,0.252,0.218,0.286,0.214,0.311,0.602,0.511,0.489,0.741,1.314,1.637,1.998,3.364,3.21,3.542,4.055,4.403,2.785,7.28,4.433,6.684,2.029,1.312,0.674,0.221,0.054,0.075,0.101,0.091,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
3.166667,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.036,0.059,0.088,0.158,0.09,0.095,0.138,0.19,0.118,0.14,0.147,0.131,0.17,0.128,0.181,0.335,0.321,0.293,0.497,0.968,1.46,1.696,2.761,2.785,3.136,3.541,4.272,2.564,5.975,3.98,5.535,1.344,0.962,0.508,0.184,0.014,0.058,0.079,0.074,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
3.25,0.005,0.005,0.005,0.005,0.024,0.005,0.005,0.023,0.005,0.005,0.035,0.092,0.117,0.169,0.309,0.173,0.186,0.262,0.358,0.208,0.27,0.264,0.232,0.302,0.229,0.326,0.616,0.549,0.513,0.811,1.467,1.949,2.327,3.852,3.71,4.114,4.701,5.247,3.286,8.201,5.136,7.493,2.16,1.45,0.751,0.253,0.059,0.086,0.115,0.106,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
3.333333,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.046,0.069,0.102,0.184,0.104,0.11,0.159,0.218,0.131,0.162,0.166,0.146,0.189,0.144,0.205,0.388,0.36,0.337,0.552,1.054,1.523,1.781,2.926,2.902,3.284,3.754,4.367,2.669,6.433,4.164,5.877,1.514,1.038,0.548,0.191,0.024,0.063,0.084,0.079,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
3.416667,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.036,0.076,0.135,0.078,0.07,0.117,0.163,0.105,0.119,0.132,0.118,0.153,0.119,0.163,0.301,0.305,0.28,0.5,1.042,1.756,2.003,3.216,3.455,3.939,4.432,5.751,3.273,7.174,5.053,6.699,1.367,1.025,0.56,0.213,0.005,0.065,0.087,0.084,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
3.5,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.054,0.013,0.004,0.026,0.03,0.014,0.014,0.028,0.027,0.043,0.026,0.052,0.08,0.093,0.079,0.14,0.353,0.79,0.898,1.434,1.772,1.966,2.4,3.58,1.674,2.776,2.419,2.721,0.365,0.428,0.244,0.129,0.004,0.004,0.046,0.035,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
3.583333,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.057,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.014,0.005,0.014,0.063,0.075,0.066,0.099,0.275,0.607,0.735,1.177,1.439,1.566,2.05,3.058,1.384,2.013,1.873,1.962,0.255,0.396,0.219,0.133,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
3.666667,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.038,0.004,0.004,0.013,0.004,0.004,0.004,0.004,0.004,0.014,0.004,0.014,0.051,0.059,0.052,0.076,0.21,0.459,0.562,0.894,1.086,1.168,1.534,2.288,1.033,1.493,1.386,1.456,0.193,0.307,0.168,0.104,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
3.75,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.044,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.014,0.005,0.014,0.048,0.054,0.038,0.078,0.213,0.445,0.566,0.858,1.028,1.114,1.466,2.163,1.017,1.418,1.356,1.384,0.192,0.332,0.182,0.117,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
3.833333,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.014,0.098,0.175,0.262,0.317,0.372,0.434,0.553,0.796,0.448,0.608,0.604,0.549,0.09,0.17,0.099,0.067,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
3.916667,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.08,0.13,0.208,0.219,0.26,0.31,0.376,0.54,0.333,0.45,0.449,0.393,0.072,0.135,0.087,0.055,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
4,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.071,0.1,0.18,0.142,0.173,0.217,0.231,0.33,0.257,0.358,0.365,0.295,0.066,0.113,0.086,0.051,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4.083333,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.054,0.076,0.139,0.106,0.129,0.164,0.173,0.247,0.194,0.268,0.275,0.219,0.052,0.089,0.065,0.04,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
4.166667,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.068,0.097,0.176,0.142,0.172,0.218,0.241,0.337,0.251,0.343,0.349,0.28,0.064,0.119,0.084,0.054,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4.25,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.053,0.075,0.136,0.112,0.133,0.167,0.19,0.26,0.192,0.26,0.266,0.213,0.052,0.094,0.067,0.043,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
4.333333,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.059,0.084,0.153,0.117,0.14,0.176,0.192,0.262,0.205,0.279,0.285,0.223,0.058,0.105,0.079,0.023,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4.416667,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.046,0.062,0.117,0.088,0.108,0.13,0.144,0.195,0.151,0.201,0.204,0.162,0.045,0.084,0.062,0.031,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
4.5,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.043,0.057,0.106,0.077,0.093,0.113,0.121,0.163,0.133,0.179,0.183,0.143,0.043,0.077,0.06,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
4.583333,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.054,0.071,0.134,0.095,0.115,0.14,0.147,0.201,0.166,0.221,0.226,0.178,0.051,0.094,0.073,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
4.666667,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.045,0.06,0.113,0.085,0.102,0.121,0.132,0.178,0.139,0.185,0.188,0.149,0.044,0.081,0.06,0.013,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
4.75,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.053,0.072,0.131,0.097,0.116,0.138,0.149,0.201,0.16,0.213,0.217,0.171,0.052,0.097,0.074,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
